Geo_ID,County_State,County,State,State_Abbrev
0500000US51041,"Chesterfield County, Virginia",Chesterfield County,Virginia,VA
0500000US51043,"Clarke County, Virginia",Clarke County,Virginia,VA
0500000US51045,"Craig County, Virginia",Craig County,Virginia,VA
0500000US51047,"Culpeper County, Virginia",Culpeper County,Virginia,VA
0500000US51049,"Cumberland County, Virginia",Cumberland County,Virginia,VA
0500000US51051,"Dickenson County, Virginia",Dickenson County,Virginia,VA
0500000US51053,"Dinwiddie County, Virginia",Dinwiddie County,Virginia,VA
0500000US51057,"Essex County, Virginia",Essex County,Virginia,VA
0500000US51059,"Fairfax County, Virginia",Fairfax County,Virginia,VA
0500000US51061,"Fauquier County, Virginia",Fauquier County,Virginia,VA
0500000US51063,"Floyd County, Virginia",Floyd County,Virginia,VA
0500000US51065,"Fluvanna County, Virginia",Fluvanna County,Virginia,VA
0500000US51067,"Franklin County, Virginia",Franklin County,Virginia,VA
0500000US51069,"Frederick County, Virginia",Frederick County,Virginia,VA
0500000US51071,"Giles County, Virginia",Giles County,Virginia,VA
0500000US51073,"Gloucester County, Virginia",Gloucester County,Virginia,VA
0500000US51075,"Goochland County, Virginia",Goochland County,Virginia,VA
0500000US51077,"Grayson County, Virginia",Grayson County,Virginia,VA
0500000US51079,"Greene County, Virginia",Greene County,Virginia,VA
0500000US51081,"Greensville County, Virginia",Greensville County,Virginia,VA
0500000US51083,"Halifax County, Virginia",Halifax County,Virginia,VA
0500000US51085,"Hanover County, Virginia",Hanover County,Virginia,VA
0500000US51087,"Henrico County, Virginia",Henrico County,Virginia,VA
0500000US51089,"Henry County, Virginia",Henry County,Virginia,VA
0500000US51091,"Highland County, Virginia",Highland County,Virginia,VA
0500000US51093,"Isle of Wight County, Virginia",Isle of Wight County,Virginia,VA
0500000US51095,"James City County, Virginia",James City County,Virginia,VA
0500000US51097,"King and Queen County, Virginia",King and Queen County,Virginia,VA
0500000US51099,"King George County, Virginia",King George County,Virginia,VA
0500000US51101,"King William County, Virginia",King William County,Virginia,VA
0500000US51103,"Lancaster County, Virginia",Lancaster County,Virginia,VA
0500000US51105,"Lee County, Virginia",Lee County,Virginia,VA
0500000US51107,"Loudoun County, Virginia",Loudoun County,Virginia,VA
0500000US51109,"Louisa County, Virginia",Louisa County,Virginia,VA
0500000US51111,"Lunenburg County, Virginia",Lunenburg County,Virginia,VA
0500000US51113,"Madison County, Virginia",Madison County,Virginia,VA
0500000US51115,"Mathews County, Virginia",Mathews County,Virginia,VA
0500000US51117,"Mecklenburg County, Virginia",Mecklenburg County,Virginia,VA
0500000US51119,"Middlesex County, Virginia",Middlesex County,Virginia,VA
0500000US51121,"Montgomery County, Virginia",Montgomery County,Virginia,VA
0500000US51125,"Nelson County, Virginia",Nelson County,Virginia,VA
0500000US51127,"New Kent County, Virginia",New Kent County,Virginia,VA
0500000US51131,"Northampton County, Virginia",Northampton County,Virginia,VA
0500000US51133,"Northumberland County, Virginia",Northumberland County,Virginia,VA
0500000US51135,"Nottoway County, Virginia",Nottoway County,Virginia,VA
0500000US51137,"Orange County, Virginia",Orange County,Virginia,VA
0500000US51139,"Page County, Virginia",Page County,Virginia,VA
0500000US51141,"Patrick County, Virginia",Patrick County,Virginia,VA
0500000US51143,"Pittsylvania County, Virginia",Pittsylvania County,Virginia,VA
0500000US51145,"Powhatan County, Virginia",Powhatan County,Virginia,VA
0500000US51147,"Prince Edward County, Virginia",Prince Edward County,Virginia,VA
0500000US51149,"Prince George County, Virginia",Prince George County,Virginia,VA
0500000US51153,"Prince William County, Virginia",Prince William County,Virginia,VA
0500000US51155,"Pulaski County, Virginia",Pulaski County,Virginia,VA
0500000US51157,"Rappahannock County, Virginia",Rappahannock County,Virginia,VA
0500000US51159,"Richmond County, Virginia",Richmond County,Virginia,VA
0500000US51161,"Roanoke County, Virginia",Roanoke County,Virginia,VA
0500000US51163,"Rockbridge County, Virginia",Rockbridge County,Virginia,VA
0500000US51165,"Rockingham County, Virginia",Rockingham County,Virginia,VA
0500000US51167,"Russell County, Virginia",Russell County,Virginia,VA
0500000US51169,"Scott County, Virginia",Scott County,Virginia,VA
0500000US51171,"Shenandoah County, Virginia",Shenandoah County,Virginia,VA
0500000US51173,"Smyth County, Virginia",Smyth County,Virginia,VA
0500000US51175,"Southampton County, Virginia",Southampton County,Virginia,VA
0500000US51177,"Spotsylvania County, Virginia",Spotsylvania County,Virginia,VA
0500000US51179,"Stafford County, Virginia",Stafford County,Virginia,VA
0500000US51181,"Surry County, Virginia",Surry County,Virginia,VA
0500000US51183,"Sussex County, Virginia",Sussex County,Virginia,VA
0500000US51185,"Tazewell County, Virginia",Tazewell County,Virginia,VA
0500000US51187,"Warren County, Virginia",Warren County,Virginia,VA
0500000US51191,"Washington County, Virginia",Washington County,Virginia,VA
0500000US51193,"Westmoreland County, Virginia",Westmoreland County,Virginia,VA
0500000US51195,"Wise County, Virginia",Wise County,Virginia,VA
0500000US51197,"Wythe County, Virginia",Wythe County,Virginia,VA
0500000US51199,"York County, Virginia",York County,Virginia,VA
0500000US51510,"Alexandria city, Virginia",Alexandria city,Virginia,VA
0500000US51520,"Bristol city, Virginia",Bristol city,Virginia,VA
0500000US51530,"Buena Vista city, Virginia",Buena Vista city,Virginia,VA
0500000US51540,"Charlottesville city, Virginia",Charlottesville city,Virginia,VA
0500000US51550,"Chesapeake city, Virginia",Chesapeake city,Virginia,VA
0500000US51570,"Colonial Heights city, Virginia",Colonial Heights city,Virginia,VA
0500000US51580,"Covington city, Virginia",Covington city,Virginia,VA
0500000US51590,"Danville city, Virginia",Danville city,Virginia,VA
0500000US51595,"Emporia city, Virginia",Emporia city,Virginia,VA
0500000US51600,"Fairfax city, Virginia",Fairfax city,Virginia,VA
0500000US51610,"Falls Church city, Virginia",Falls Church city,Virginia,VA
0500000US51620,"Franklin city, Virginia",Franklin city,Virginia,VA
0500000US51630,"Fredericksburg city, Virginia",Fredericksburg city,Virginia,VA
0500000US51640,"Galax city, Virginia",Galax city,Virginia,VA
0500000US51650,"Hampton city, Virginia",Hampton city,Virginia,VA
0500000US51660,"Harrisonburg city, Virginia",Harrisonburg city,Virginia,VA
0500000US51670,"Hopewell city, Virginia",Hopewell city,Virginia,VA
0500000US51678,"Lexington city, Virginia",Lexington city,Virginia,VA
0500000US51680,"Lynchburg city, Virginia",Lynchburg city,Virginia,VA
0500000US51683,"Manassas city, Virginia",Manassas city,Virginia,VA
0500000US51685,"Manassas Park city, Virginia",Manassas Park city,Virginia,VA
0500000US51690,"Martinsville city, Virginia",Martinsville city,Virginia,VA
0500000US51700,"Newport News city, Virginia",Newport News city,Virginia,VA
0500000US51710,"Norfolk city, Virginia",Norfolk city,Virginia,VA
0500000US51720,"Norton city, Virginia",Norton city,Virginia,VA
0500000US51730,"Petersburg city, Virginia",Petersburg city,Virginia,VA
0500000US51735,"Poquoson city, Virginia",Poquoson city,Virginia,VA
0500000US51740,"Portsmouth city, Virginia",Portsmouth city,Virginia,VA
0500000US51750,"Radford city, Virginia",Radford city,Virginia,VA
0500000US51760,"Richmond city, Virginia",Richmond city,Virginia,VA
0500000US51770,"Roanoke city, Virginia",Roanoke city,Virginia,VA
0500000US51775,"Salem city, Virginia",Salem city,Virginia,VA
0500000US51790,"Staunton City, Virginia",Staunton City,Virginia,VA
0500000US51800,"Suffolk city, Virginia",Suffolk city,Virginia,VA
0500000US51810,"Virginia Beach city, Virginia",Virginia Beach city,Virginia,VA
0500000US51820,"Waynesboro city, Virginia",Waynesboro city,Virginia,VA
0500000US51830,"Williamsburg city, Virginia",Williamsburg city,Virginia,VA
0500000US51840,"Winchester city, Virginia",Winchester city,Virginia,VA
0500000US53001,"Adams County, Washington",Adams County,Washington,WA
0500000US53003,"Asotin County, Washington",Asotin County,Washington,WA
0500000US53005,"Benton County, Washington",Benton County,Washington,WA
0500000US53007,"Chelan County, Washington",Chelan County,Washington,WA
0500000US53009,"Clallam County, Washington",Clallam County,Washington,WA
0500000US53011,"Clark County, Washington",Clark County,Washington,WA
0500000US53013,"Columbia County, Washington",Columbia County,Washington,WA
0500000US53015,"Cowlitz County, Washington",Cowlitz County,Washington,WA
0500000US53017,"Douglas County, Washington",Douglas County,Washington,WA
0500000US53019,"Ferry County, Washington",Ferry County,Washington,WA
0500000US53021,"Franklin County, Washington",Franklin County,Washington,WA
0500000US53023,"Garfield County, Washington",Garfield County,Washington,WA
0500000US53025,"Grant County, Washington",Grant County,Washington,WA
0500000US53027,"Grays Harbor County, Washington",Grays Harbor County,Washington,WA
0500000US53029,"Island County, Washington",Island County,Washington,WA
0500000US53031,"Jefferson County, Washington",Jefferson County,Washington,WA
0500000US53033,"King County, Washington",King County,Washington,WA
0500000US53035,"Kitsap County, Washington",Kitsap County,Washington,WA
0500000US53037,"Kittitas County, Washington",Kittitas County,Washington,WA
0500000US53039,"Klickitat County, Washington",Klickitat County,Washington,WA
0500000US53041,"Lewis County, Washington",Lewis County,Washington,WA
0500000US53043,"Lincoln County, Washington",Lincoln County,Washington,WA
0500000US53045,"Mason County, Washington",Mason County,Washington,WA
0500000US53047,"Okanogan County, Washington",Okanogan County,Washington,WA
0500000US53049,"Pacific County, Washington",Pacific County,Washington,WA
0500000US53051,"Pend Oreille County, Washington",Pend Oreille County,Washington,WA
0500000US53053,"Pierce County, Washington",Pierce County,Washington,WA
0500000US53055,"San Juan County, Washington",San Juan County,Washington,WA
0500000US53057,"Skagit County, Washington",Skagit County,Washington,WA
0500000US53059,"Skamania County, Washington",Skamania County,Washington,WA
0500000US53061,"Snohomish County, Washington",Snohomish County,Washington,WA
0500000US53063,"Spokane County, Washington",Spokane County,Washington,WA
0500000US53065,"Stevens County, Washington",Stevens County,Washington,WA
0500000US53067,"Thurston County, Washington",Thurston County,Washington,WA
0500000US53069,"Wahkiakum County, Washington",Wahkiakum County,Washington,WA
0500000US53071,"Walla Walla County, Washington",Walla Walla County,Washington,WA
0500000US53073,"Whatcom County, Washington",Whatcom County,Washington,WA
0500000US53075,"Whitman County, Washington",Whitman County,Washington,WA
0500000US53077,"Yakima County, Washington",Yakima County,Washington,WA
0500000US54001,"Barbour County, West Virginia",Barbour County,West Virginia,WV
0500000US54003,"Berkeley County, West Virginia",Berkeley County,West Virginia,WV
0500000US54005,"Boone County, West Virginia",Boone County,West Virginia,WV
0500000US54007,"Braxton County, West Virginia",Braxton County,West Virginia,WV
0500000US54009,"Brooke County, West Virginia",Brooke County,West Virginia,WV
0500000US54011,"Cabell County, West Virginia",Cabell County,West Virginia,WV
0500000US54013,"Calhoun County, West Virginia",Calhoun County,West Virginia,WV
0500000US54015,"Clay County, West Virginia",Clay County,West Virginia,WV
0500000US54017,"Doddridge County, West Virginia",Doddridge County,West Virginia,WV
0500000US54019,"Fayette County, West Virginia",Fayette County,West Virginia,WV
0500000US54021,"Gilmer County, West Virginia",Gilmer County,West Virginia,WV
0500000US54023,"Grant County, West Virginia",Grant County,West Virginia,WV
0500000US54025,"Greenbrier County, West Virginia",Greenbrier County,West Virginia,WV
0500000US54027,"Hampshire County, West Virginia",Hampshire County,West Virginia,WV
0500000US54029,"Hancock County, West Virginia",Hancock County,West Virginia,WV
0500000US54031,"Hardy County, West Virginia",Hardy County,West Virginia,WV
0500000US54033,"Harrison County, West Virginia",Harrison County,West Virginia,WV
0500000US54035,"Jackson County, West Virginia",Jackson County,West Virginia,WV
0500000US54037,"Jefferson County, West Virginia",Jefferson County,West Virginia,WV
0500000US54039,"Kanawha County, West Virginia",Kanawha County,West Virginia,WV
0500000US54041,"Lewis County, West Virginia",Lewis County,West Virginia,WV
0500000US54043,"Lincoln County, West Virginia",Lincoln County,West Virginia,WV
0500000US54045,"Logan County, West Virginia",Logan County,West Virginia,WV
0500000US54047,"McDowell County, West Virginia",McDowell County,West Virginia,WV
0500000US54049,"Marion County, West Virginia",Marion County,West Virginia,WV
0500000US54051,"Marshall County, West Virginia",Marshall County,West Virginia,WV
0500000US54053,"Mason County, West Virginia",Mason County,West Virginia,WV
0500000US54055,"Mercer County, West Virginia",Mercer County,West Virginia,WV
0500000US54057,"Mineral County, West Virginia",Mineral County,West Virginia,WV
0500000US54059,"Mingo County, West Virginia",Mingo County,West Virginia,WV
0500000US54061,"Monongalia County, West Virginia",Monongalia County,West Virginia,WV
0500000US54063,"Monroe County, West Virginia",Monroe County,West Virginia,WV
0500000US54065,"Morgan County, West Virginia",Morgan County,West Virginia,WV
0500000US54067,"Nicholas County, West Virginia",Nicholas County,West Virginia,WV
0500000US54069,"Ohio County, West Virginia",Ohio County,West Virginia,WV
0500000US54071,"Pendleton County, West Virginia",Pendleton County,West Virginia,WV
0500000US54073,"Pleasants County, West Virginia",Pleasants County,West Virginia,WV
0500000US54075,"Pocahontas County, West Virginia",Pocahontas County,West Virginia,WV
0500000US54077,"Preston County, West Virginia",Preston County,West Virginia,WV
0500000US54079,"Putnam County, West Virginia",Putnam County,West Virginia,WV
0500000US54081,"Raleigh County, West Virginia",Raleigh County,West Virginia,WV
0500000US54083,"Randolph County, West Virginia",Randolph County,West Virginia,WV
0500000US54085,"Ritchie County, West Virginia",Ritchie County,West Virginia,WV
0500000US54087,"Roane County, West Virginia",Roane County,West Virginia,WV
0500000US54089,"Summers County, West Virginia",Summers County,West Virginia,WV
0500000US54091,"Taylor County, West Virginia",Taylor County,West Virginia,WV
0500000US54093,"Tucker County, West Virginia",Tucker County,West Virginia,WV
0500000US54095,"Tyler County, West Virginia",Tyler County,West Virginia,WV
0500000US54097,"Upshur County, West Virginia",Upshur County,West Virginia,WV
0500000US54099,"Wayne County, West Virginia",Wayne County,West Virginia,WV
0500000US54101,"Webster County, West Virginia",Webster County,West Virginia,WV
0500000US54103,"Wetzel County, West Virginia",Wetzel County,West Virginia,WV
0500000US54105,"Wirt County, West Virginia",Wirt County,West Virginia,WV
0500000US54107,"Wood County, West Virginia",Wood County,West Virginia,WV
0500000US54109,"Wyoming County, West Virginia",Wyoming County,West Virginia,WV
0500000US55001,"Adams County, Wisconsin",Adams County,Wisconsin,WI
0500000US55003,"Ashland County, Wisconsin",Ashland County,Wisconsin,WI
0500000US55005,"Barron County, Wisconsin",Barron County,Wisconsin,WI
0500000US55007,"Bayfield County, Wisconsin",Bayfield County,Wisconsin,WI
0500000US55009,"Brown County, Wisconsin",Brown County,Wisconsin,WI
0500000US55011,"Buffalo County, Wisconsin",Buffalo County,Wisconsin,WI
0500000US55013,"Burnett County, Wisconsin",Burnett County,Wisconsin,WI
0500000US55015,"Calumet County, Wisconsin",Calumet County,Wisconsin,WI
0500000US55017,"Chippewa County, Wisconsin",Chippewa County,Wisconsin,WI
0500000US55019,"Clark County, Wisconsin",Clark County,Wisconsin,WI
0500000US55021,"Columbia County, Wisconsin",Columbia County,Wisconsin,WI
0500000US55023,"Crawford County, Wisconsin",Crawford County,Wisconsin,WI
